THHALV10007303M.G	1997	1626	1.0357	0.13085288376
THHALV10007341M.G	1709	1593	1.0022	0.0989230138183
THHALV10007352M.G	1587	1587	0.9794	0.108335940312
THHALV10007502M.G	1587	1452	0.9822	0.0907862909934
THHALV10007557M.G	1738	1401	1.0569	0.0808328716747
THHALV10007979M.G	1460	1107	0.7728	0.0965653087429
THHALV10008003M.G	1250	1092	0.6346	0.0497678137505
THHALV10008322M.G	1082	900	1.0464	0.111607150236
THHALV10008403M.G	855	855	0.7312	0.0867447890527
THHALV10008406M.G	881	852	0.8479	0.119441973515
THHALV10008419M.G	1417	846	0.8686	0.0944101313069
THHALV10008621M.G	1068	621	0.6676	0.0592641242732
THHALV10008912M.G	957	525	1.1387	0.0923657587364
THHALV10008980M.G	674	477	0.7577	0.0445072964271
THHALV10009177M.G	917	303	0.8962	0.159102230323
THHALV10009327M.G	891	891	0.909	0.110357207531
THHALV10009598M.G	393	393	0.6414	0.038054327119
THHALV10009957M.G	2277	2277	0.996	0.09718902715
THHALV10010502M.G	2203	585	1.1576	0.104690516035
THHALV10010726M.G	861	618	0.878	0.114250008168
THHALV10011676M.G	1180	942	0.6827	0.0808536473645
THHALV10012821M.G	2498	2118	1.0542	0.0934455630357
THHALV10012850M.G	2270	2079	0.8802	0.0721538979085
THHALV10012997M.G	2181	1839	0.9695	0.101934275738
THHALV10013125M.G	2077	1698	0.8961	0.0993374693433
THHALV10013682M.G	1236	1236	0.9523	0.0606217905155
THHALV10013861M.G	1365	687	0.8741	0.0574208045268
THHALV10014071M.G	1118	1005	0.8779	0.0695948554604
THHALV10014326M.G	1022	849	0.5866	0.119985635115
THHALV10014528M.G	729	729	1.055	0.0686642721356
THHALV10014575M.G	1197	696	0.9779	0.121280800637
THHALV10014724M.G	1840	216	0.5602	-0.0251932977923
THHALV10014884M.G	844	489	0.8921	0.145104808865
THHALV10016209M.G	2827	2736	0.7151	0.111346642089
THHALV10016436M.G	1925	1731	0.6652	0.0623849537977
THHALV10016544M.G	1853	1518	1.1958	0.120219562201
THHALV10017334M.G	849	498	0.7706	0.0939424415188
THHALV10017482M.G	575	267	0.616	0.00425755129127
THHALV10017726M.G	684	684	1.0645	0.0766304758316
THHALV10017840M.G	675	675	1.1156	0.110682925676
THHALV10018244M.G	3422	444	1.1261	0.0687116715924
THHALV10018387M.G	1857	1602	0.9019	0.0471558374678
THHALV10018739M.G	1467	1113	1.052	0.0805553675086
THHALV10018781M.G	1445	957	1.0533	0.113091888084
THHALV10018812M.G	1053	1035	1.2943	0.110570146775
THHALV10018984M.G	953	837	1.0573	0.123432349
THHALV10019031M.G	1034	768	1.085	0.087752089072
THHALV10019113M.G	842	666	0.9338	0.101271368103
THHALV10019151M.G	899	609	1.1309	0.12322759017
THHALV10019365M.G	294	294	0.991	-0.00367693177954
THHALV10019385M.G	548	264	0.7471	0.0867377330017
THHALV10020041M.G	2951	2607	0.9378	0.10079254574
THHALV10020279M.G	2180	1920	0.9784	0.0702132933073
THHALV10020350M.G	2282	1788	1.0699	0.126181770906
THHALV10020376M.G	1854	1743	0.7921	0.0645122881781
THHALV10020688M.G	1660	1386	1.0437	0.0249284103553
THHALV10020891M.G	2397	339	1.1109	0.0380721257549
THHALV10020963M.G	1551	1122	0.5664	0.0877253880569
THHALV10021011M.G	1468	1074	0.7696	0.05698890084
THHALV10021174M.G	1268	942	0.6585	0.0799373416499
THHALV10021294M.G	1118	837	1.0083	0.130237722889
THHALV10021723M.G	805	426	0.7869	0.0442857585617
THHALV10022774M.G	1178	1011	0.9623	0.120104842406
THHALV10022892M.G	763	477	0.7654	0.139963820874
THHALV10022948M.G	1407	231	0.9537	0.1351018082
THHALV10023453M.G	1795	1386	0.9533	0.0776841692886
THHALV10023745M.G	885	444	1.0887	0.135965348898
THHALV10023929M.G	852	852	0.9191	0.117313939989
THHALV10024238M.G	3759	3669	1.0602	0.116246198
THHALV10024460M.G	2922	2358	0.7985	0.0724695890568
THHALV10024716M.G	1893	1806	0.9164	0.106326376972
THHALV10024979M.G	1797	1506	1.0391	0.0963305565763
THHALV10024991M.G	2949	282	0.6262	0.0547041268303
THHALV10025129M.G	1398	1398	1.0522	0.141784005798
THHALV10025544M.G	1335	1083	0.9334	0.116740259063
THHALV10025553M.G	1784	1080	0.9058	0.0922047430387
THHALV10025695M.G	1438	987	1.1115	0.097990781755
THHALV10025792M.G	3718	363	0.704	0.0612369709119
THHALV10025803M.G	1095	927	0.4942	0.0685843494628
THHALV10025906M.G	1421	864	0.9641	0.154023817683
THHALV10026308M.G	896	585	1.1357	0.0871951652951
THHALV10026337M.G	1230	558	0.9389	0.0849665669644
THHALV10026367M.G	2050	315	1.2567	0.0822303324517
THHALV10026675M.G	441	276	0.8038	0.127800871927
THHALV10026880M.G	1506	1506	1.0391	0.103118624836
THHALV10026919M.G	1350	1350	0.8995	0.0872020570319
THHALV10026985M.G	249	249	0.8664	0.132232464888
THHALV10027389M.G	204	204	0.8309	0.124202189691
THHALV10027966M.G	738	513	1.0116	0.0701308699397
THHALV10028769M.G	1062	1062	0.8777	0.0449825049546
THHALV10029091M.G	769	285	0.9281	0.199868033685
XLOC_015281	395	153	0.8845	0.0205026929998
